Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Sampling rate
43.25,-43.762,-31.465,-33.753,-36.566,-27.749,-14.786,-26.714,-12.807,-2.0265,-15.806,
43.258,-47.231,-33.131,-35.591,-37.126,-27.447,-21.66,-30.324,-17.453,-8.6763,-19.137,
43.266,-46.288,-32.343,-33.787,-35.066,-28.285,-15.553,-28.583,-13.936,-5.9915,-18.926,
43.273,-41.834,-30.258,-30.489,-32.397,-27.182,-13.237,-26.449,-12.091,-2.1866,-18.318,
43.281,-49.101,-36.427,-36.699,-40.01,-30.291,-22.875,-33.465,-16.663,-10.347,-22.463,
43.289,-54.132,-40.091,-41.595,-43.613,-32.894,-24.426,-37.637,-20.464,-13.535,-25.575,
43.297,-47.539,-36.967,-35.961,-36.027,-27.546,-25.242,-38.041,-19.978,-14.008,-24.475,
43.305,-43.337,-33.887,-32.371,-29.022,-25.64,-23.025,-35.572,-19.363,-14.828,-23.378,
43.313,-42.48,-34.77,-32.72,-30.276,-27.33,-23.886,-34.878,-19.385,-15.319,-24.975,
43.32,-44.851,-34.539,-34.397,-35.263,-29.015,-16.783,-33.27,-16.078,-11.94,-24.582,
43.328,-44.495,-35.391,-34.925,-37.801,-28.571,-22.966,-35.732,-19.819,-15.716,-27.794,
43.336,-44.426,-33.145,-31.403,-31.976,-27.872,-21.599,-31.709,-16.915,-10.711,-23.359,
43.344,-39.356,-28.634,-28.625,-30.795,-24.966,-14.152,-25.437,-11.457,-7.0842,-18.512,
43.352,-28.36,-20.941,-23.964,-28.224,-21.803,-6.2722,-20.419,-6.1648,-0.83149,-14.515,
43.359,-29.212,-19.958,-24.499,-28.875,-21.189,-4.2796,-16.986,-3.9135,-2.0528,-10.985,
43.367,-31.519,-21.067,-26.989,-31.621,-24.789,-2.2171,-14.158,-0.29481,1.2418,-9.1092,
43.375,-30.959,-23.052,-28.042,-29.379,-26.373,0.27918,-15.043,-1.8067,3.13,-12.284,
43.383,-29.669,-19.659,-25.671,-29.487,-21.412,-2.0685,-14.254,-4.27,2.7688,-8.462,
43.391,-38.772,-22.19,-29.227,-33.303,-22.703,-8.5635,-18.482,-7.08,-2.9641,-10.09,
43.398,-32.862,-21.534,-26.884,-28.32,-20.22,-5.7936,-18.904,-6.3163,-4.3427,-11.188,
43.406,-35.656,-25.889,-29.715,-31.118,-21.779,-14.474,-24.933,-13.254,-10.09,-16.665,
43.414,-32.537,-23.231,-26.01,-24.549,-18.264,-11.171,-23.245,-12.218,-11.862,-13.563,
43.422,-32.699,-25.449,-29.076,-29.605,-22.345,-12.827,-24.939,-11.621,-9.646,-17.005,
43.43,-31.526,-21.007,-25.769,-26.678,-17.086,-8.0957,-20.858,-6.4516,-8.1265,-11.493,
43.438,-36.81,-22.005,-27.143,-30.425,-20.86,-9.3742,-20.02,-6.1379,-9.2819,-12.946,
43.445,-26.592,-17.758,-19.375,-20.911,-18.74,-9.8046,-19.752,-6.2868,-9.3785,-12.109,
43.453,-28.545,-18.157,-22.775,-25.727,-21.293,-9.043,-17.852,-6.9127,-7.7414,-10.361,
43.461,-27.355,-18.43,-22.436,-25.046,-19.987,-6.9965,-16.251,-3.8461,-7.1067,-8.0826,
43.469,-19.108,-13.302,-17.192,-19.203,-13.804,-1.2521,-11.215,-0.51931,-4.6902,-5.1058,
43.477,-22.053,-12.845,-17.918,-21.818,-13.66,1.1031,-10.397,-0.49463,-0.198,-3.0031,
43.484,-27.668,-16.514,-22.121,-23.748,-18.581,-0.33187,-11.549,0.10096,5.3354,-3.3845,
43.492,-24.972,-16.403,-22.917,-21.11,-18.299,0.98692,-10.89,3.5244,7.1288,-1.7121,
43.5,-23.61,-17.276,-22.826,-25.113,-18.739,-3.0049,-13.143,0.6655,3.251,-4.2416,
43.508,-34.399,-23.79,-29.457,-32.544,-22.097,-5.5095,-17.996,-3.5436,-3.8941,-8.9738,
43.516,-24.05,-13.768,-19.611,-25.308,-13.754,-1.4048,-10.409,3.8857,3.1517,-1.1781,
43.523,-20.337,-7.0248,-15.097,-24.234,-8.5832,4.0121,-5.1372,7.2806,4.5942,2.2984,
43.531,-17.924,-9.8667,-15.96,-24.489,-9.5346,1.8617,-9.6045,4.57,-1.8151,-0.93596,
43.539,-13.602,-6.0482,-8.0491,-8.9737,-5.1296,0.041808,-7.7092,6.5338,-0.99978,0.33285,
43.547,-11.623,-4.8842,-5.7812,-8.7989,-4.3377,5.7586,-5.8693,8.971,2.9009,-0.31245,
43.555,-12.836,-9.0064,-9.6248,-14.643,-8.3999,-2.8143,-10.482,1.4248,-6.2783,-6.4683,
43.563,-13.013,-6.1251,-8.5441,-10.307,-6.3499,-2.861,-11.278,-0.64707,-6.7972,-6.7606,
43.57,-11.777,-7.5234,-7.8364,-12.448,-7.8455,-1.8285,-10.229,1.8714,-3.1916,-5.089,
43.578,-13.073,-8.5728,-9.3333,-10.663,-11.114,1.3836,-11.066,1.3129,-4.6099,-7.2775,
43.586,-13.057,-9.3171,-11.099,-13.42,-11.556,7.2706,-6.8336,6.5632,0.69759,-2.8308,
43.594,-9.8911,-7.6027,-10.947,-8.8473,-9.9923,7.8968,-5.0902,6.79,0.67907,-3.7952,
43.602,-6.5554,-6.543,-9.5758,-4.3153,-10.952,9.9413,-3.5397,10.412,9.0081,0.66472,
43.609,-13.99,-12.944,-16.094,-12.001,-17.155,0.98704,-7.8407,4.0517,1.4402,-1.7779,
43.617,-19.911,-17.451,-23.52,-20.028,-23.161,4.1493,-11.721,5.9686,4.8071,-3.3756,
43.625,-18.013,-13.184,-19.81,-16.615,-18.203,2.3036,-10.108,5.2595,5.9043,-1.2336,
43.633,-23.515,-16.975,-22.482,-19.303,-18.41,-2.601,-14.844,-0.051424,-0.87587,-3.7412,
43.641,-19.055,-14.646,-18.348,-19.102,-13.454,-3.1463,-12.8,2.298,3.6671,-1.5351,
43.648,-7.1719,-4.1687,-6.6478,0.17227,-2.977,2.9329,-8.0574,5.5718,7.5423,-1.2521,
43.656,-5.1098,-2.1974,-2.8703,-6.6129,0.7519,1.8218,-8.019,2.7093,2.0799,-2.2682,
43.664,-8.673,-4.3629,-7.0208,-6.7475,-0.23995,-1.4778,-5.9301,4.3848,0.0091087,-0.26437,
43.672,-9.3085,-1.4072,-6.6016,-1.8324,-0.015821,4.1145,-0.39708,11.095,8.5903,4.8775,
43.68,-6.6499,-1.0924,-2.8622,2.6826,1.2525,7.9054,-1.0353,9.5174,11.434,4.6558,
43.688,-10.291,-7.082,-5.6387,-1.4565,-6.1619,0.61433,-8.564,2.7791,2.9947,-1.1991,
43.695,-8.8933,-5.9323,-7.2755,-2.1336,-4.4786,4.0376,-4.5013,7.2799,8.2212,2.9605,
43.703,-20.921,-13.598,-19.171,-13.329,-9.9184,0.62013,-8.4023,3.1329,2.1014,-0.90073,
43.711,-19.116,-13.838,-17.717,-9.4724,-11.926,-4.6058,-13.084,-1.718,0.38368,-5.6484,
43.719,-25.084,-18.761,-25.066,-16.452,-16.751,-11.099,-17.069,-6.7969,-2.6425,-7.0629,
43.727,-24.074,-20.004,-23.753,-18.004,-18.695,-7.6012,-17.445,-6.0131,-1.534,-6.6435,
43.734,-27.095,-19.569,-23.083,-16.609,-15.534,-8.2264,-16.145,-5.4992,1.2714,-6.5924,
43.742,-15.46,-12.945,-12.967,-4.1623,-8.3187,-3.2826,-13.413,-3.2383,-0.7055,-7.3024,
43.75,-9.6054,0.29227,-4.797,-1.5838,0.70659,4.8704,-1.7922,6.4907,10.919,3.6601,
43.758,-6.9358,0.10926,-5.2398,-4.6442,-2.7091,6.5683,-1.7326,7.2526,9.116,4.0683,
43.766,-2.6017,0.12152,-3.4158,-8.2454,-3.6269,11.281,1.5226,9.3996,12.974,6.006,
43.773,-10.86,-5.948,-8.4858,-11.86,-6.1412,3.548,-3.7743,5.1772,10.085,3.7938,
43.781,-13.663,-7.9053,-9.7174,-7.4679,-7.4359,1.0647,-7.5496,2.6082,5.944,0.23309,
43.789,-18.073,-15.349,-18.562,-18.293,-15.274,-1.7819,-13.85,-3.0857,4.0585,-4.8456,
43.797,-9.4565,-9.5857,-10.256,-4.6878,-8.1929,2.6474,-9.3331,-2.0578,3.5577,-2.4154,
43.805,-9.7695,-4.2017,-9.3104,-5.0715,-3.4815,12.247,-2.8785,5.5601,12.158,1.3867,
43.813,-3.7253,-0.50923,-6.7053,-4.2629,-3.369,9.7855,-2.4122,4.8111,7.8486,-0.11984,
43.82,-9.0049,-0.53626,-8.3626,-12.231,-5.6173,3.7854,-5.4286,0.67436,5.466,-3.0209,
43.828,-1.8549,2.2784,-0.70791,-2.5734,-1.2459,5.4307,-2.8926,5.3358,9.6125,0.6969,
43.836,-2.7048,1.2432,0.35149,3.1023,0.78354,8.5123,-1.4536,5.5859,9.1196,0.68116,
43.844,-8.4507,-5.536,-7.1032,-4.0912,-5.4179,2.2503,-7.2494,-0.2218,6.0525,-4.3436,
43.852,-17.777,-13.63,-15.415,-13.408,-11.34,-1.1622,-13.537,-3.6751,2.027,-8.8158,
43.859,-18.17,-17.331,-19.828,-15.33,-15.392,-6.7703,-16.337,-4.4746,0.22774,-10.811,
43.867,-16.675,-15.781,-19.898,-9.9179,-12.531,-9.7424,-18.739,-8.536,-7.1786,-11.959,
43.875,-13.359,-11.838,-13.197,-2.2416,-6.3871,-0.52011,-11.675,-1.7701,2.1985,-7.378,
43.883,-12.481,-9.6408,-10.95,-6.1155,-3.0407,-0.097107,-9.2507,-0.10985,0.91391,-5.264,
43.891,-6.8055,-5.2951,-4.2812,-0.32629,2.0077,1.5692,-7.301,1.8198,0.61961,-5.0478,
43.898,-6.7686,-6.8676,-5.3845,0.14966,-0.34435,-1.4066,-11.066,-1.0303,-4.3142,-10.178,
43.906,-7.8792,-6.0601,-4.8482,-0.66496,1.6763,-2.2565,-11.431,-2.3663,-6.063,-9.8728,
43.914,-7.6539,-7.4127,-6.3284,-1.2501,-0.83721,-2.3675,-12.678,-4.9154,-11.43,-12.06,
43.922,-2.6002,-3.9623,-0.98522,10.268,-0.27973,1.8235,-8.5774,0.13488,-2.913,-8.7515,
43.93,3.9457,-2.3354,0.97899,14.136,-0.41492,2.6265,-6.0985,1.8069,-0.99713,-4.4283,
43.938,-4.2092,-8.1557,-7.9348,2.6922,-7.3016,0.97659,-12.07,-2.2518,-4.4267,-9.9084,
43.945,-6.3887,-10.504,-7.7333,6.1371,-6.1892,-3.5477,-14.653,-6.5199,-7.3348,-11.567,
43.953,-8.7436,-11.902,-11.455,1.9863,-8.6024,-4.2698,-16.132,-8.6184,-10.161,-14.712,
43.961,2.0579,-3.25,-2.8262,11.163,0.15934,-0.069789,-8.7684,-1.2231,-5.5283,-5.8407,
43.969,-1.9654,-4.5736,-5.1829,6.4673,-1.5411,-0.4134,-8.9904,-1.7406,-7.9552,-8.4282,
43.977,-0.72663,-3.069,-4.556,4.596,0.60295,2.3947,-5.9698,0.3558,-1.9949,-5.0324,
43.984,-0.012682,-3.8148,-3.5526,11.122,1.0842,-0.60383,-7.6559,-2.3736,-5.2386,-5.8767,
43.992,-3.1356,-5.4925,-7.531,3.2218,-3.3954,-3.0638,-9.4909,-2.9335,-5.9388,-8.6939,
44,-5.4755,-9.1232,-8.6491,6.1583,-3.9675,-7.1724,-13.505,-7.1229,-8.4961,-11.911,
44.008,-0.75147,-7.1526,-5.7583,12.382,-0.36781,-3.1645,-11.322,-4.2176,-4.9968,-10.064,
44.016,-1.6022,-5.8878,-4.6506,11.917,-0.93441,-10.979,-13.651,-9.4547,-14.012,-13.63,
44.023,-6.9889,-7.1484,-9.5089,2.9749,-3.0073,-8.2916,-12.502,-9.524,-15.89,-14.032,
44.031,-5.8122,-5.1577,-8.1133,2.1023,-2.231,-4.3224,-10.922,-3.3056,-5.6629,-9.5868,
44.039,4.0318,1.4062,1.1985,12.34,5.291,-1.8741,-5.891,0.66548,-3.3393,-5.7719,
44.047,6.5042,4.8716,2.9799,15.022,7.7291,-0.68782,-4.9188,0.30129,-8.0558,-7.3028,
44.055,-0.21957,3.0165,0.98844,9.8034,7.4227,0.26776,-3.7992,2.2229,-4.6959,-4.1586,
44.063,4.5013,1.3045,0.53391,6.6329,1.66,-3.1893,-5.893,0.11409,-6.1663,-6.5631,
44.07,10.748,3.7813,3.1583,14.599,5.1325,0.61984,-3.0604,0.55073,-6.844,-4.5856,
44.078,3.8577,1.5556,-1.7903,8.3477,3.1642,5.8678,-3.1014,3.6727,-2.648,-3.8354,
44.086,0.95429,0.21967,-2.4786,11.087,2.5147,0.92793,-5.4797,1.8514,-5.4822,-5.1056,
44.094,8.1367,2.4454,2.854,21.853,7.6942,-5.823,-4.7218,0.14144,-8.448,-3.9881,
44.102,1.7874,-0.9532,-3.046,12.314,4.572,-4.0284,-6.1385,-1.4149,-11.081,-6.1985,
44.109,5.0183,-1.3319,0.39581,22.293,6.4817,-5.2154,-8.1715,-5.236,-8.8828,-10.25,
44.117,1.2755,-3.6272,-4.6096,12.895,3.913,-4.8276,-9.6838,-4.8094,-10.405,-9.3302,
44.125,-0.5879,-4.4962,-6.1272,9.9725,2.6287,-6.2406,-10.284,-6.3424,-9.8996,-8.5702,
44.133,1.1175,-5.917,-4.9261,13.34,2.1054,-9.6422,-12.413,-8.9407,-12.283,-12.393,
44.141,2.7051,-3.6397,-3.7008,11.936,-0.38606,-11.208,-12.474,-9.2104,-14.653,-12.331,
44.148,4.2843,0.32662,-2.2791,10.537,3.8098,-3.4485,-5.3816,-0.98343,-8.2729,-5.3312,
44.156,5.0355,0.81184,-1.8796,9.9043,2.7444,-1.5866,-5.9209,-0.89514,-8.4194,-5.0723,
44.164,7.7519,2.9032,-0.98793,9.0145,0.84176,1.9691,-1.8269,2.5709,-2.8665,-3.2755,
44.172,13.582,8.3876,3.2376,13.686,3.4603,4.7778,2.8229,5.2889,-4.0622,2.4293,
44.18,13.381,9.5461,4.9114,15.636,8.5144,7.9104,5.8389,9.1906,3.6742,6.2107,
44.188,9.2652,3.7321,0.088227,6.7903,2.4397,7.213,0.56727,7.3422,0.29731,1.3541,
44.195,15.012,10.058,9.173,19.089,11.205,2.7362,2.4442,3.8964,0.60608,2.5994,
44.203,18.586,10.721,10.695,21.462,14.386,-0.15541,0.35419,3.4557,-0.30736,1.0719,
44.211,12.495,6.3539,5.8587,15.211,9.116,-2.1301,-3.463,-0.58579,-0.21451,-3.5337,
44.219,14.637,6.7969,6.4553,21.292,11.32,2.6869,-2.3742,1.4541,-0.62632,-3.1099,
44.227,17.968,11.417,12.695,24.744,16.41,1.9071,2.735,6.0017,6.024,4.8709,
44.234,16.71,10.08,8.7707,20.002,13.667,-0.959,0.91766,4.1749,1.3488,3.3052,
44.242,17.98,10.78,10.656,24.167,16.246,-1.0544,0.66962,3.4365,-3.4473,1.4561,
44.25,7.5411,0.66601,0.35068,8.6071,4.0341,-4.996,-7.2485,-0.67324,-4.9661,-5.2186,
44.258,11.521,2.5312,3.0233,13.864,4.0673,-0.65885,-4.5416,2.509,-1.3738,-3.2437,
44.266,5.2736,0.89252,-0.0016681,9.6924,3.6355,-5.3467,-5.8531,0.13094,-4.7118,-3.1217,
44.273,14.242,5.0394,4.3974,17.509,8.2933,-1.5854,-2.3961,3.8754,-4.719,-0.56711,
44.281,24.339,13.223,11.372,16.999,13.127,5.1588,8.5936,12.077,5.109,9.4657,
44.289,38.573,27.076,25.102,31.198,24.256,18.876,21.172,22.55,11.845,18.271,
44.297,45.244,37.13,31.776,30.202,30.536,37.137,34.561,37.936,28.744,31.865,
44.305,56.165,40.761,38.69,41.698,36.335,34.088,33.578,33.583,23.652,29.777,
44.313,59.863,43.588,40.857,40.736,38.003,37.047,36.885,35.968,28.431,32.964,
44.32,69.386,49.137,49.866,58.639,44.033,37.787,36.398,34.565,26.004,31.89,
44.328,76.722,56.904,56.635,62.443,52.604,47.351,44.815,44.572,35.093,40.986,
44.336,79.489,51.493,57.116,63.837,46.742,44.701,38.434,39.597,25.068,31.115,
44.344,84.334,52.047,59.091,72.37,49.493,41.663,36.269,35.267,23.044,26.051,
44.352,76.19,46.807,51.918,66.689,47.047,33.851,31.888,32.373,17.396,24.873,
44.359,78.427,44.959,54.651,73.294,49.341,31.634,32.162,31.017,14.425,24.687,
44.367,75.54,44.033,50.205,65.349,46.49,39.535,32.954,34.971,19.921,25.717,
44.375,74.9,46.356,51.283,66.121,49.109,34.481,32.844,34.763,20.027,28.803,
44.383,75.832,53.118,54.34,61.369,51.815,43.752,42.595,42.156,25.331,35.722,
44.391,87.821,59.777,63.561,72.791,58.095,40.856,43.88,40.143,22.91,35.016,
44.398,88.012,60.696,62.776,65.888,55.61,44.324,46.534,42.294,24.423,37.961,
44.406,86.313,56.546,57.332,60.833,50.286,41.732,42.522,40.942,20.038,34.147,
44.414,80.945,59.07,57.082,56.65,53.167,50.294,49.954,48.01,31.279,41.134,
44.422,76.941,51.375,51.849,53.274,46.117,43.851,45.37,46.127,34.739,40.902,
44.43,68.909,49.662,47.676,44.46,44.295,47.093,48.957,46.7,35.114,45.542,
44.438,74.827,54.419,52.806,47.3,49.692,47.335,51.818,50.617,37.173,48.207,
44.445,71.774,57.086,54.846,49.133,51.63,53.217,54.572,54.774,38.598,51.262,
44.453,71.701,53.456,53.773,47.313,51.692,48.525,50.126,49.969,35.733,47.261,
44.461,59.983,44.607,44.341,39.543,46.1,32.633,36.916,36.946,23.296,36.029,
44.469,39.645,31.657,33.009,34.33,39.269,14.513,20.066,17.768,4.2287,17.497,
44.477,39.952,25.134,31.473,38.964,37.617,-2.705,7.7282,1.6386,-10.683,3.5651,
44.484,34.548,17.266,25.719,34.808,28.698,-6.815,1.0239,-1.8993,-9.7237,-1.4289,
44.492,42.003,18.649,27.932,36.835,26.035,5.9555,6.4588,9.8469,-0.10828,5.3312,
44.5,22.366,9.1324,13.904,20.084,19.186,-10.595,-1.9921,-3.6594,-13.135,-1.7168,
44.508,26.702,10.59,16.334,22.844,21.484,-6.2926,0.38908,-2.0389,-10.311,-0.25577,
44.516,39.445,20.122,28.122,42.467,31.881,-1.3087,5.8736,2.5416,-8.3983,3,
44.523,36.279,19.49,24.314,36.295,28.547,-3.2362,5.8346,3.2555,-7.4661,4.7274,
44.531,31.307,14.642,15.865,25.42,20.29,-6.2241,4.3772,2.5938,-6.7565,4.0275,
44.539,32.303,20.174,17.437,26.852,21.159,3.795,11.59,9.8777,0.78168,8.2661,
44.547,31.003,17.156,16.154,25.402,18.536,-0.92345,7.9545,5.8542,-5.0601,3.9323,
44.555,21.185,9.8243,8.644,19.385,12.762,-9.3851,0.77361,-2.2272,-16.433,-3.1534,
44.563,20.572,6.3269,4.6039,18.96,11.645,-8.3331,1.1152,-1.0265,-12.139,-1.4134,
44.57,25.67,12.219,10.54,22.89,17.226,-7.7966,6.8689,3.7019,-6.4041,4.4832,
44.578,22.481,11.839,8.1763,16.971,16.77,-2.2056,7.1829,6.3709,-1.7742,7.9332,
44.586,29.692,20.186,18.933,26.959,27.129,2.2774,13.977,11.329,-1.5806,12.044,
44.594,30.926,24.916,23.662,29.861,30.191,8.665,19.789,16.302,3.1739,16.623,
44.602,35.424,30.453,25.966,27.057,32.584,14.071,23.587,21.632,2.8749,19.665,
44.609,37.313,30.434,27.986,33.45,35.853,4.2318,19.351,14.575,-4.9695,18.889,
44.617,23.809,16.998,15.529,25.223,23.862,-5.2712,5.6982,4.2188,-12.233,2.2569,
44.625,27.754,16.206,20.104,33.944,24.522,-8.4054,2.4656,-1.3575,-17.909,-4.676,
44.633,31.89,14.91,20.389,32.257,24.674,-13.837,-2.7476,-3.8497,-20.354,-5.8682,
44.641,24.226,12.416,16.291,27.345,22.355,-6.875,0.2944,1.0392,-15.988,-2.8152,
44.648,18.569,8.8616,10.534,20.863,16.163,-14.71,-2.0261,-4.2839,-18.243,-6.1142,
44.656,21.926,11.168,13.296,21.83,16.377,-11.512,2.5398,1.4944,-9.3383,0.95849,
44.664,23.62,14.859,14.533,23.192,18.051,-11.798,4.3762,0.65424,-11.388,2.9948,
44.672,23.205,14.402,12.781,20.849,16.933,-7.7921,5.258,4.4097,-10.479,3.4839,
44.68,26.898,17.124,17.576,22.508,19.203,-5.8397,9.8065,8.8944,-7.8681,9.3785,
44.688,28.807,17.584,18.695,21.055,19.156,-0.54523,10.684,10.489,-2.2702,10.097,
44.695,24.792,14.362,13.059,20.258,16.208,0.19131,10.373,6.4374,-1.3431,8.1558,
44.703,32.714,17.627,17.927,22.61,20.097,4.8615,14.058,14.192,2.2242,13.482,
44.711,22.3,17.35,14.698,19.519,22.197,-0.68683,14.506,12.853,-2.4879,15.021,
44.719,24.055,23.541,18.79,22.064,28.694,6.6412,21.466,18.238,6.0434,22.085,
44.727,32.616,29.301,24.203,27.194,30.28,8.5037,24.791,22.211,10.265,24.507,
44.734,30.548,29.165,23.257,23.773,27.651,13.705,25.699,23.548,6.825,22.36,
44.742,35.142,32.264,27.243,23.109,30.449,14.472,26.955,21.094,4.6371,20.168,
44.75,39.24,37.09,31.054,27.878,36.295,22.702,33.473,28.377,14.785,27.269,
44.758,39.147,34.644,28.028,26.782,31.08,19.505,29.785,24.955,12.599,23.662,
44.766,36.218,27.921,22.022,22.965,26.461,18.29,27.575,24.937,12.072,25.732,
44.773,30.465,26.836,17.798,16.636,24.429,20.907,28.899,29.672,21.265,29.454,
44.781,28.209,26.645,16.867,13.637,24.65,22.893,29.885,32.595,22.581,32.483,
44.789,24.311,22.06,13.074,10.702,20.73,16.361,22.926,22.656,12.071,21.583,
44.797,33.127,29.91,24.129,18.402,29.551,14.268,27.783,26.548,14.177,26.228,
44.805,36.028,34.893,27.788,19.344,32.358,16.828,30.605,28.87,14.678,27.02,
44.813,41.463,35.38,30.955,23.014,31.433,21.752,32.739,32.288,18.546,29.8,
44.82,31.935,25.068,22.093,18.03,24.808,9.612,21.136,19.85,5.7748,19.509,
44.828,29.952,27.325,22.381,14.784,24.614,17.009,25.726,28.578,19.897,27.073,
44.836,38.527,34.121,27.894,19.299,30.083,22.892,31.664,33.404,17.001,31.441,
44.844,28.993,27.221,21.479,14.929,27.186,15.468,27.009,30.216,16.389,30.194,
44.852,26.507,24.71,19.912,12.816,25.931,13.586,24.606,27.357,14.723,27.37,
44.859,29.428,27.952,20.628,17.193,29.319,10.923,23.338,24.033,11.151,26.372,
44.867,25.951,23.092,16.322,17.562,26.853,6.0519,17.176,20.616,4.7462,20.72,
44.875,24.627,15.053,13.097,17.639,19.516,-2.6463,9.4124,10.19,-4.7276,8.868,
44.883,21.527,15.563,12.361,17.967,21.513,3.0286,15.235,18.738,3.0186,18.571,
44.891,24.64,18.478,15.435,18.123,24.202,8.6123,18.05,21.45,7.1069,19.851,
44.898,26.635,17.597,17.015,20.931,24.088,4.8531,15.241,18.594,7.9415,18.361,
44.906,26.012,19.48,15.399,21.173,24.125,7.5822,15.464,15.46,6.557,15.332,
44.914,31.169,22.172,17.2,22.546,25.944,7.198,17.222,16.484,4.2332,17.141,
44.922,52.448,33.018,34.28,36.095,32.795,12.978,24.674,21.729,7.4078,20.017,
44.93,44.63,36.76,32.92,33.886,37.987,12.025,28.19,23.637,4.1161,23.355,
44.938,37.655,35.716,28.274,28.231,37.235,11.356,27.49,25.615,8.8416,25.131,
44.945,38.48,32.199,26.863,28.348,34.498,10.669,23.367,22.129,7.0511,22.63,
44.953,29.595,26.199,19.966,19.123,29.44,4.4164,17.976,15.247,2.9848,17.485,
44.961,23.083,21.295,13.638,14.653,24.92,3.6049,14.989,14.328,3.7018,15.4,
44.969,30.095,21.774,18.314,23.12,25.216,-0.080402,14.913,13.332,2.6364,15.448,
44.977,31.135,23.698,23.09,27.818,30.245,1.7735,15.876,14.203,2.5527,16.503,
44.984,29.308,24.698,21.957,26.769,28.495,4.1703,17.618,14.849,2.8417,16.726,
44.992,27.854,21.29,20.172,25.144,25.691,-2.0464,14.053,11.282,-1.7676,13.558,
45,22.228,18.015,14.933,22.223,23.771,-5.1641,10.602,7.2424,-5.8375,9.6821,
45.008,24.032,17.631,18.05,27.717,25.721,-7.1418,7.2991,5.4308,-8.6147,6.172,
45.016,19.556,11.758,15.503,24.613,22.291,-9.2803,1.7175,1.6175,-12.407,1.3066,
45.023,19.565,10.025,14.299,19.907,20.633,-10.539,0.058733,0.94755,-11.822,-0.49297,
45.031,28.296,16.587,22.612,26.186,27.097,-6.1389,6.3724,6.7498,-6.2931,8.2218,
45.039,30.265,17.132,24.447,31.26,25.597,-1.8041,4.6124,3.5525,-9.2057,2.7269,
45.047,29.75,15.208,23.035,29.456,23.819,-14.458,-0.69428,-5.661,-18.413,-3.2013,
45.055,26.448,13.628,19.603,22.689,23.117,-12.478,-0.84994,-4.5661,-17.463,0.76524,
45.063,24.213,13.046,17.579,21.881,23.717,-15.663,-0.83676,-2.4099,-14.366,1.4861,
45.07,24.583,11.145,16.821,22.762,20.702,-16.09,-1.288,-2.0828,-13.54,3.0227,
45.078,25.639,14.56,17.925,21.392,19.882,-13.33,1.3059,0.68765,-12.751,3.3333,
45.086,27.115,15.477,20.084,25.47,20.183,-7.8152,4.2357,4.4627,-5.9418,4.4014,
45.094,26.731,13.142,17.561,25.27,18.225,-5.9951,3.192,3.8299,-9.4412,2.8385,
45.102,22.248,8.9729,15.666,21.296,18.163,-14.606,-0.64731,-2.6223,-15.292,-1.0544,
45.109,21.109,8.1714,14.597,21.865,17.266,-16.112,-5.0289,-4.7489,-17.942,-3.8539,
45.117,24.831,11.484,17.122,23.551,19.831,-19.413,-4.0533,-4.6761,-18.528,-2.0858,
45.125,31.099,17.463,25.413,30.474,27.521,-10.804,3.4674,0.70579,-13.697,3.7679,
45.133,27.267,17.751,23.486,27.844,25.148,-10.898,5.1794,3.9857,-7.778,5.9907,
45.141,29.527,17.42,25.242,28.326,25.709,-10.774,4.2755,2.723,-9.7015,4.817,
45.148,29.442,16.075,24.18,26.459,23.046,-5.1529,4.9573,3.2412,-9.1198,4.1938,
45.156,34.892,22.722,29.035,32.924,27.599,0.60676,12.051,11.687,1.54,10.566,
45.164,29.872,18.498,25.442,25.83,23.119,-7.5397,6.4204,6.8158,-5.2238,7.6047,
45.172,32.208,19.687,25.23,25.729,22.245,-7.4796,5.0733,5.3108,-6.0329,3.9878,
45.18,24.379,17.62,20.961,21.964,20.36,-7.5561,6.69,7.4896,-0.56329,7.4549,
45.188,26.456,18.761,22.906,25.497,24.215,-5.7586,7.7493,8.6499,-1.466,9.6688,
45.195,27.119,16.536,23.13,28.723,24.911,-9.933,4.5683,2.8075,-10.752,3.6808,
45.203,23.456,15.235,20.932,24.821,23.337,-8.8385,5.8034,6.0905,-7.1448,6.2172,
45.211,20.506,11.72,18.881,26.659,21.755,-12.455,2.8325,2.6405,-6.5777,3.8597,
45.219,23.826,11.516,21.534,28.933,20.728,-11.862,1.8024,2.7486,-7.0858,2.9755,
45.227,23.515,12.138,21.353,26.224,23.278,-4.3955,5.387,8.8016,-3.9223,7.6057,
45.234,24.038,11.746,21.57,30.536,25.316,-8.4665,2.6434,4.3151,-3.9588,3.1744,
45.242,21.026,9.435,17.679,28.714,21.978,-15.167,-1.7652,-1.0732,-7.9283,-0.35495,
45.25,12.772,4.7812,9.7516,19.102,16.107,-19.68,-6.1316,-3.9037,-13.56,-4.6359,
45.258,16.249,8.5984,14.773,21.757,21.011,-15.301,-2.6204,1.8244,-8.0237,2.2128,
45.266,24.738,14.351,18.754,29.245,26.025,-6.759,2.4975,8.8996,-0.84489,7.0104,
45.273,17.811,8.5,11.882,22.748,16.525,-14.639,-1.3184,4.6155,-5.6569,5.0676,
45.281,13.287,4.7506,7.1236,18.346,11.769,-12.995,-1.3995,2.4216,-5.0702,3.1178,
